model_year,brand,model,type,miles_per_gallon,premium_version,msrp,collection_car
2015,Hyundai,Genesis Coupe 3.8 Grand Touring,Coupe,18.0,1,35000.0,0
2014,Kia,Optima SX Turbo,Sedan,24.0,1,26700.0,0
2001,Porsche,Cayman Base,Coupe,20.0,1,50000.0,0
2023,Jeep,Grand Cherokee Laredo,SUV,21.0,0,41370.0,0
2009,Land,Rover Discovery SE,SUV,16.0,0,46995.0,0
2010,Toyota,Camry Hybrid LE,Sedan,33.0,0,26100.0,0
2017,Kia,300 S,Sedan,0.0,0,0.0,0
2015,Mercedes-Benz,C-Max Energi SE,Sedan,40.0,0,31900.0,0
2009,Chevrolet,Silverado 1500 2LT,Pickup,15.0,0,37000.0,0
2009,Nissan,Forte GT-Line,Sedan,25.0,0,20000.0,0
2018,Ferrari,F-TYPE R,Coupe,18.0,1,123000.0,1
2021,Audi,S5 3.0 Premium Plus,Coupe,20.0,1,64000.0,0
2009,BMW,750 750i xDrive,Sedan,15.0,1,80500.0,0
2022,Porsche,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,SUV,27.0,1,65000.0,0
2010,Volkswagen,Touareg VR6 Lux,SUV,17.0,0,44400.0,0
2008,Lexus,HS 250h Premium,Sedan,35.0,1,34000.0,0
2016,BMW,M4 Competition xDrive,Coupe,20.0,1,75000.0,1
2017,Audi,S4 3.0T Premium,Sedan,24.0,1,55000.0,0
2008,Acura,TLX A-Spec,Sedan,20.0,1,35000.0,0
2023,Tesla,Leaf SV PLUS,Sedan,0.0,1,0.0,0
2009,Porsche,Boxster Black Edition,Convertible,20.0,1,65000.0,1
2019,Ford,Bronco Sport Base,SUV,25.0,0,26999.0,0
2006,Dodge,Charger SRT8,Sedan,15.0,1,40000.0,0
2006,Chevrolet,Express 1500 Base,Minivan,14.0,0,24000.0,0
2022,Hyundai,IONIQ 5 SE,SUV,80.0,0,39900.0,0
2005,Pontiac,Silverado 1500 W/T,Pickup,15.0,0,20000.0,0
2005,Hyundai,Tucson Limited,SUV,20.0,0,24000.0,0
2007,Chevrolet,Silverado 2500 H/D,Pickup,0.0,0,0.0,0
2005,Nissan,Wrangler X,SUV,20.0,0,20000.0,0
2017,Tesla,Model 3 Mid Range,Sedan,130.0,0,39900.0,0
2020,Chevrolet,Enclave Avenir,SUV,18.0,1,52900.0,0
2011,RAM,ProMaster 3500 High Roof,Minivan,14.0,0,33400.0,0
2003,Lexus,LS 460 Base,Sedan,18.0,0,60000.0,0
2022,Mazda,Mazda3 i Touring,Sedan,28.0,0,24500.0,0
2004,Mercedes-Benz,SLK-Class SLK230 Kompressor,Convertible,20.0,0,41600.0,1
2013,Honda,CR-V LX,SUV,26.0,0,24000.0,0
2016,Toyota,Tundra SR5 Double Cab,Pickup,15.0,0,36000.0,0
2023,Porsche,911 GT2 RS,Coupe,15.0,1,300000.0,1
2018,Lexus,M240 i,Sedan,0.0,0,0.0,0
2009,Nissan,Maxima GLE,Sedan,20.0,0,35000.0,0
2001,Land,Rover Discovery Sport SE,SUV,15.0,0,35000.0,0
2023,Mercedes-Benz,Sequoia Platinum,SUV,19.0,1,79900.0,0
2022,Hummer,H3 Base,SUV,15.0,0,60000.0,0
1997,Dodge,Dart SE,Sedan,24.0,0,15000.0,0
2024,Ford,Expedition Timberline,SUV,18.0,1,57500.0,0
2012,Nissan,New Beetle GLS,Sedan,27.0,0,19700.0,0
2022,Audi,S7 4.0T Premium Plus,Sedan,24.0,1,83500.0,0
2004,Audi,A3 2.0T Premium,Hatchback,24.0,1,26500.0,0
2011,INFINITI,Q50 Premium,Sedan,20.0,1,40000.0,0
2008,Audi,TT Roadster quattro,Convertible,20.0,1,41000.0,0
2012,Chrysler,200 Limited,Sedan,20.0,0,24995.0,0
2010,Kia,Stinger GT2,Sedan,20.0,1,60000.0,0
2004,Hyundai,Accent GL,Sedan,28.0,0,13500.0,0
2011,Jeep,Wrangler Unlimited Rubicon 392,SUV,13.0,1,45000.0,0
2013,BMW,M6 Gran Coupe Base,Coupe,15.0,1,113000.0,0
2011,Volkswagen,Golf GTI 2.0T SE 4-Door,Hatchback,24.0,0,25000.0,0
2012,Dodge,Prius v Three,SUV,41.0,0,26000.0,0
2021,Mercedes-Benz,CLA-Class CLA 250,Sedan,30.0,0,38900.0,0
2016,BMW,i3 120Ah w/Range Extender,Hatchback,35.0,1,45900.0,0
2000,Subaru,BRZ Limited,Coupe,30.0,0,20000.0,0
2021,Audi,A4 2.0T Tech Premium,Sedan,25.0,1,39800.0,0
2018,Lexus,NX 350h Premium,SUV,33.0,1,40000.0,0
2015,Chrysler,200 Limited,Sedan,26.0,0,22000.0,0
2017,Volkswagen,i3 120Ah w/Range Extender,Hatchback,124.0,0,49900.0,0
2010,Acura,TLX Base,Sedan,20.0,0,35000.0,0
2006,Land,Rover LR2 HSE,SUV,18.0,1,37000.0,0
2004,Nissan,MX-5 Miata Grand Touring,Convertible,24.0,0,26990.0,0
1999,Volkswagen,Jetta GLX VR6,Sedan,21.0,1,23800.0,0
2008,Mercedes-Benz,Continental GT Base,Coupe,15.0,1,199000.0,0
2006,Nissan,Altima 2.5 S,Sedan,24.0,0,20900.0,0
2018,Ford,Bronco Sport Outer Banks,SUV,25.0,1,35000.0,0
2000,Lexus,LX 470 Base,SUV,13.0,0,65000.0,1
2005,Porsche,911 Carrera Turbo,Coupe,16.0,1,126000.0,1
2017,Audi,Q7 Premium Plus,SUV,25.0,1,68700.0,0
2019,Mercedes-Benz,Sprinter 2500,Van,18.0,0,35000.0,0
2018,Nissan,Titan S,Pickup,15.0,0,32000.0,0
2010,Cadillac,Escalade Premium Luxury,SUV,14.0,1,70750.0,0
2000,Subaru,Forester Base,SUV,23.0,0,20000.0,0
2020,Ford,330 330i xDrive,Sedan,30.0,1,41000.0,0
2021,Honda,CR-V EX-L,SUV,28.0,1,32000.0,0
1974,Dodge,Challenger R/T Scat Pack,Coupe,12.0,1,4200.0,1
2023,Mercedes-Benz,S-Class S 450 4MATIC,Sedan,20.0,1,100000.0,0
2003,Nissan,370Z Touring,Coupe,20.0,0,30000.0,0
2005,Maserati,Quattroporte Base,Sedan,15.0,1,90000.0,0
2001,Ferrari,FF Base,Coupe,12.0,1,300000.0,1
2015,Land,Rover Range Rover SV Autobiography Dynamic SWB,SUV,14.0,1,200000.0,1
2007,Audi,A6 3.0T Prestige,Sedan,18.0,0,55000.0,0
2015,Mazda,CX-9 Grand Touring,SUV,20.0,1,41580.0,0
2015,Porsche,Model S 70D,Sedan,89.0,0,76700.0,0
2013,Jaguar,XE 25t,Sedan,30.0,0,45000.0,0
2012,Kia,Sorento SX,SUV,25.0,0,35000.0,0
2017,Pontiac,Solstice GXP,Convertible,20.0,1,32500.0,1
2020,BMW,650 i xDrive,Coupe,18.0,1,80000.0,0
2022,Lincoln,MKZ Reserve,Sedan,20.0,1,47000.0,0
2023,Nissan,Maxima SV,Sedan,20.0,0,43340.0,0
2016,Acura,TLX Tech,Sedan,24.0,1,35500.0,0
2012,Cadillac,Acadia SLT-2,SUV,16.0,1,44000.0,0
2002,Toyota,Camry Hybrid Base,Sedan,33.0,0,24000.0,0
2022,Mercedes-Benz,SLS AMG Base,Coupe,15.0,1,250000.0,0
2011,Mercedes-Benz,SLK-Class SLK230 Kompressor,Convertible,22.0,0,55000.0,1
2019,Porsche,911 R,Coupe,20.0,1,184900.0,1
2018,Toyota,Tundra Grade,Pickup,15.0,0,32500.0,0
2007,Cadillac,CT5-V V-Series,Sedan,16.0,1,64690.0,0
2011,BMW,525 i,Sedan,20.0,0,55000.0,0
2011,Lexus,RX 350 Crafted Line F Sport,SUV,18.0,1,42000.0,0
2015,Jaguar,XJ Vanden Plas,Sedan,25.0,1,87300.0,0
2019,BMW,528 i xDrive,Sedan,24.0,1,60000.0,0
2011,Ford,Fiesta ST,Hatchback,30.0,0,20000.0,0
2021,Volkswagen,Arteon SEL R-Line,Sedan,24.0,1,48000.0,0
2016,Lamborghini,Huracan EVO Base,Coupe,13.0,1,261274.0,0
2022,Toyota,LC 500 Base,Coupe,19.0,0,94900.0,0
2023,BMW,M6 Gran Coupe Base,Sedan,15.0,1,130000.0,0
2012,Mercedes-Benz,C-Class C300 4MATIC,Sedan,20.0,0,35000.0,0
2008,Toyota,Highlander SE,SUV,20.0,0,33000.0,0
2004,Nissan,Xterra S,SUV,16.0,0,23500.0,0
2009,Audi,M3 Base,Sedan,14.0,0,60000.0,0
2017,Dodge,Grand Cherokee Summit,SUV,18.0,1,59100.0,0
2001,Toyota,4Runner Sport,SUV,17.0,0,29500.0,0
2015,Audi,R8 5.2 quattro Spyder,Convertible,13.0,1,165900.0,1
2008,Subaru,Impreza 2.0i Premium,Sedan,24.0,1,20000.0,0
2014,Toyota,Highlander Hybrid XLE,SUV,28.0,1,42990.0,0
2014,Toyota,Tacoma SR,Pickup,21.0,0,26000.0,0
2019,Chevrolet,Silverado 1500 Limited Custom,Pickup,18.0,0,32000.0,0
1995,Chevrolet,Express 1500 Cargo,SUV,15.0,0,25000.0,0
2014,Porsche,718 Cayman GT4,Coupe,24.0,1,85000.0,1
2020,Volvo,C70 T5,Coupe,24.0,0,41000.0,0
2000,Audi,A4 2.0T Premium quattro,Sedan,24.0,1,26900.0,0
2006,Cadillac,Escalade ESV Platinum,SUV,18.0,1,75400.0,0
2011,Audi,A7 Premium Plus,Coupe,18.0,1,65000.0,0
2002,Plymouth,Suburban 1500 LTZ,SUV,15.0,0,40000.0,0
2016,Volkswagen,Passat 2.0T R-Line,Sedan,25.0,0,27000.0,0
2020,Chevrolet,Corvette Z06,Coupe,15.0,1,85000.0,1
2020,INFINITI,Q50 Hybrid Sport,Sedan,29.0,1,61000.0,0
2002,Acura,TL 3.7,Sedan,20.0,0,30000.0,0
2018,Acura,Ridgeline RTL-E,Pickup,22.0,1,43500.0,0
2023,Volkswagen,Elantra N Base,Sedan,26.0,0,33200.0,0
2012,Tesla,Model X Base,SUV,90.0,0,70000.0,0
2021,Chevrolet,Trailblazer SS,SUV,29.0,0,30000.0,0
2020,Hyundai,Tucson Hybrid SEL Convenience,SUV,39.0,0,29800.0,0
2006,Ferrari,488 Spider Base,Convertible,15.0,1,250000.0,1
2016,Honda,Accord EX-L 2.0T,Sedan,26.0,1,32800.0,0
2021,GMC,Terrain Denali,SUV,24.0,1,37300.0,0
2004,Chevrolet,Express 3500 Base,Minivan,12.0,0,8000.0,0
2018,Hyundai,Genesis 4.6,Sedan,18.0,1,61000.0,0
2007,Scion,xB Base,Hatchback,28.0,0,16900.0,0
2020,BMW,335 i,Sedan,24.0,0,42000.0,0
2017,Mercedes-Benz,C-Class C 250 Luxury,Sedan,24.0,0,41000.0,0
2015,Suzuki,SX4 Base,Hatchback,29.0,0,18999.0,0
2011,Pontiac,Solstice Base,Convertible,20.0,0,29995.0,0
2009,Dodge,Durango R/T,SUV,14.0,1,35400.0,0
2012,Toyota,Camaro 2SS,Coupe,20.0,1,36000.0,0
2007,Dodge,Avenger SE,Sedan,20.0,0,19500.0,0
2008,Mitsubishi,Outlander SEL,SUV,20.0,0,25000.0,0
2000,Honda,Accord EX-L,Sedan,26.0,1,24000.0,0
2001,Dodge,Ram 1500 Laramie,Pickup,14.0,0,25000.0,0
2016,Acura,RS 5 2.9T,Sedan,20.0,1,60000.0,0
2003,Porsche,Cayenne Turbo,SUV,16.0,1,106000.0,1
2012,BMW,SX4 Base,SUV,25.0,0,20000.0,0
2014,Mercedes-Benz,SLK-Class SLK280 Roadster,Convertible,23.0,0,50000.0,1
2003,Toyota,Sequoia SR5,SUV,14.0,0,37000.0,0
2021,Kia,Niro Plug-In Hybrid EX,SUV,105.0,0,30000.0,0
2006,Ford,Excursion Limited 4WD,SUV,12.0,1,50000.0,0
1993,Volkswagen,Jetta GLX VR6,Sedan,20.0,0,17000.0,1
2013,Toyota,Highlander SE,SUV,20.0,0,35000.0,0
2015,Mazda,CX-7 Sport,SUV,20.0,0,24995.0,0
2002,Honda,Pilot EX-L,SUV,16.0,0,34995.0,0
2016,Toyota,RX 350 F Sport,SUV,20.0,1,43800.0,0
2016,Audi,Q4 e-tron 50 Premium Plus,SUV,0.0,1,0.0,0
2016,Ford,Ranger XLT SuperCab,Pickup,20.0,0,28000.0,0
2010,Toyota,Legacy 2.5 i Premium,Sedan,29.0,1,24400.0,0
2011,Toyota,Camry Solara SE,Coupe,21.0,0,24495.0,0
2016,Mazda,CX-30 Select,SUV,29.0,0,25445.0,0
2024,Mercedes-Benz,AMG G 63 Base,SUV,13.0,1,157000.0,1
2001,Toyota,Highlander Base,SUV,22.0,0,26500.0,0
2004,Chevrolet,Tahoe Base,SUV,17.0,0,33135.0,0
2021,Lincoln,MKZ Reserve,Sedan,20.0,1,45000.0,0
2008,Chrysler,500 Sport,Sedan,21.0,0,26000.0,0
2011,Land,Rover Range Rover 3.0L Supercharged,SUV,14.0,1,100000.0,0
2017,Hyundai,Tucson SE,SUV,23.0,0,25300.0,0
2017,Ford,Escape XLT,SUV,24.0,0,24000.0,0
2017,BMW,Q5 2.0T Premium Plus,SUV,24.0,1,48000.0,0
2012,Lincoln,Navigator L,SUV,18.0,1,60600.0,0
2016,RAM,1500 Longhorn,Pickup,20.0,1,47960.0,0
2005,Subaru,Impreza WRX Base,Sedan,24.0,0,25000.0,0
2008,Cadillac,Escalade ESV Platinum Edition,SUV,12.0,1,79200.0,0
2001,Chevrolet,Silverado 1500 1LT,Pickup,15.0,0,26000.0,0
1994,Chrysler,Town & Country Touring-L,Minivan,20.0,0,32000.0,0
2018,Mercedes-Benz,S-Class S500,Sedan,21.0,1,96000.0,0
2007,RAM,1500 Big Horn,Pickup,15.0,0,28000.0,0
2004,Nissan,Versa 1.8 S,Sedan,30.0,0,15000.0,0
2012,BMW,4Runner Limited,SUV,19.0,0,43500.0,0
2008,Chevrolet,Silverado 1500 Z71 Extended Cab,Pickup,16.0,0,32000.0,0
2015,Mercedes-Benz,GL-Class GL 550,SUV,15.0,1,85000.0,0
2008,Acura,ILX Technology Plus Package,Sedan,28.0,1,29300.0,0
2004,Nissan,Quest SL,Minivan,20.0,0,30000.0,0
2020,Ford,Mustang GT,Coupe,15.0,1,43000.0,0
2012,Land,Rover Range Rover 5.0L V8 Supercharged,SUV,12.0,1,85000.0,0
2022,Chevrolet,Silverado 3500 High Country,Pickup,15.0,1,76000.0,0
2008,RAM,ProMaster 2500 High Roof,Van,18.0,0,30000.0,0
2022,Volkswagen,GT-R Black Edition,Coupe,20.0,1,50000.0,0
2013,Chevrolet,Silverado 1500 LS,Pickup,18.0,0,32500.0,0
2016,Nissan,Murano SL,SUV,24.0,0,39230.0,0
2004,Lexus,Gallardo LP570-4 Superleggera,Coupe,15.0,1,200000.0,1
2000,Ford,F-250 XL Crew Cab Super Duty,Pickup,15.0,0,27000.0,0
2021,Audi,S3 2.0T Tech Premium Plus,Sedan,27.0,1,46900.0,0
2022,Dodge,Model Y Long Range,SUV,0.0,0,0.0,0
2007,Chevrolet,Sonic LT,Sedan,25.0,0,15000.0,0
1998,Nissan,Pickup Truck XE,Pickup,18.0,0,15000.0,0
2016,Hyundai,Genesis Coupe 2.0T,Coupe,21.0,0,29000.0,0
2006,Jaguar,RX 350 Base,SUV,20.0,0,35000.0,0
2018,Toyota,Tundra Hybrid Limited,Pickup,19.0,1,42000.0,0
2008,Chevrolet,Silverado 1500 1LT,Pickup,15.0,0,26000.0,0
2010,Lexus,LS 460 Crafted Line,Sedan,22.0,1,103000.0,0
2017,Nissan,Altima 2.5 S,Sedan,29.0,0,23500.0,0
2017,Porsche,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,SUV,26.0,1,68900.0,0
2003,Mitsubishi,Outlander Sport ES,SUV,24.0,0,20000.0,0
2008,Chevrolet,Silverado 1500 LTZ,Pickup,15.0,1,39000.0,0
2007,Jaguar,XK8 Base,Convertible,22.0,0,81150.0,0
2021,RAM,Traverse High Country,SUV,20.0,1,60000.0,0
2015,Hyundai,Genesis Coupe 2.0T R-Spec,Coupe,20.0,0,25000.0,0
2007,Jaguar,E-PACE S,SUV,30.0,0,35000.0,0
2013,Maserati,GranTurismo MC,Coupe,13.0,1,150000.0,1
2012,Nissan,Titan XD S,Pickup,15.0,0,32000.0,0
2012,Genesis,G80 3.3T Sport,Sedan,19.0,1,60000.0,0
1997,Jeep,Wrangler S,SUV,15.0,0,15500.0,0
2020,Mercedes-Benz,CLS-Class CLS 550,Sedan,20.0,1,74700.0,0
2012,Audi,Q5 Premium,SUV,20.0,1,37000.0,0
2019,Subaru,Crosstrek 2.0i Limited,SUV,27.0,0,29995.0,0
2006,Ford,Explorer Eddie Bauer,SUV,20.0,1,36400.0,0
2015,RAM,3500 Laramie,Pickup,19.0,1,55000.0,0
2012,Ford,Mustang Mach-E Select,SUV,0.0,0,0.0,0
1998,Lexus,GX 470 Base,SUV,15.0,0,45000.0,0
2010,Volkswagen,Golf GTI 2.0T Autobahn 4-Door,Hatchback,24.0,0,28000.0,0
2018,Bentley,Continental GTC Base,Convertible,18.0,1,220000.0,1
2005,Porsche,911 GT3 RS,Coupe,18.0,1,185000.0,1
2020,Dodge,Charger R/T,Sedan,16.0,1,40300.0,0
2010,Ford,Flex Limited,SUV,24.0,1,39000.0,0
2001,Toyota,Camry SE,Sedan,20.0,0,23000.0,0
2020,Dodge,Charger R/T 392,Sedan,15.0,1,42000.0,0
2011,Honda,Civic Sport,Sedan,28.0,0,20000.0,0
2022,RAM,2500 Powerwagon,Pickup,10.0,1,63400.0,0
2000,Nissan,GT-R Premium,Coupe,20.0,1,80000.0,1
2014,Ford,Shelby GT350 Base,Coupe,20.0,1,50000.0,1
2012,Volvo,XC90 3.2 Premier Plus,SUV,20.0,1,47000.0,0
2008,MINI,Cooper S Clubman Base,Hatchback,28.0,0,23000.0,0
2019,Porsche,911 Carrera Cabriolet,Convertible,22.0,1,113000.0,1
2009,Ford,F-350 Lariat Crew Cab Super Duty DRW,Pickup,13.0,1,40000.0,0
2008,Audi,A8 L 3.0T,Sedan,20.0,0,74900.0,0
2024,Dodge,Durango SRT 392,SUV,14.0,1,75490.0,0
2014,Chevrolet,STS V6,Sedan,22.0,1,50000.0,0
2006,Audi,R8 Base,Coupe,20.0,0,114900.0,1
2004,Dodge,Charger R/T Scat Pack,Sedan,16.0,1,29995.0,0
2009,Land,Rover Discovery Sport SE R-Dynamic,SUV,18.0,1,40000.0,0
2009,Mazda,Mazda6 i Grand Touring,Sedan,20.0,1,26500.0,0
2007,Mercedes-Benz,CLS-Class CLS 63 AMG S-Model 4MATIC,Sedan,16.0,1,97000.0,1
2023,Subaru,WRX Base,Sedan,22.0,0,29995.0,0
2022,Volkswagen,Jetta 1.4T SE,Sedan,30.0,0,23900.0,0
2007,Audi,R8 4.2 quattro Spyder,Convertible,13.0,1,164150.0,1
2010,Honda,CR-V LX,SUV,20.0,0,24000.0,0
2002,Buick,Monte Carlo SS,Coupe,17.0,0,26900.0,0
2021,Volkswagen,Beetle 2.0T S,Coupe,26.0,0,20000.0,0
2019,Ford,Silverado 2500 WT,Pickup,15.0,0,35000.0,0
2020,Mercedes-Benz,Veyron 16.4 Grand Sport,Coupe,8.0,1,2500000.0,1
2005,Chevrolet,Trailblazer SS,SUV,12.0,1,29400.0,0
2014,INFINITI,G35 Base,Sedan,20.0,0,33500.0,0
2017,Toyota,Supra A91 Edition,Coupe,25.0,1,49000.0,1
2015,Lincoln,MKZ Hybrid Base,Sedan,41.0,0,35000.0,0
2009,Toyota,Yaris Base,Hatchback,29.0,0,15000.0,0
1993,BMW,325 Ci,Sedan,23.0,0,30000.0,1
2014,Lexus,RX 350 Crafted Line F Sport,SUV,24.0,0,45800.0,0
2014,Land,Rover Range Rover HSE,SUV,18.0,1,85000.0,0
2010,Chevrolet,Silverado 2500 LTZ H/D Extended Cab,Pickup,15.0,1,40000.0,0
2017,INFINITI,QX60 AUTOGRAPH,SUV,20.0,1,60755.0,0
2011,Mitsubishi,Lancer GTS,Sedan,24.0,0,22195.0,0
2002,Volvo,S80 3.2,Sedan,20.0,0,35000.0,0
2000,Nissan,Versa 1.8 S,Sedan,30.0,0,15000.0,0
2003,Aston,Martin DBS Superleggera,Coupe,15.0,1,300000.0,1
2007,Subaru,Outback 2.5 i Special Edition,SUV,22.0,0,24500.0,0
2017,Audi,R8 5.2 V10,Coupe,14.0,1,165000.0,1
2011,Jaguar,XF XFR-S,Sedan,16.0,1,99400.0,1
2017,MINI,Convertible Cooper,Convertible,30.0,0,25900.0,0
2007,Nissan,Maxima SV,Sedan,20.0,1,29000.0,0
2005,Lincoln,Nautilus Reserve,SUV,16.0,1,45000.0,0
2016,Cadillac,CT4 Luxury,Sedan,24.0,0,35000.0,0
2012,Ford,F-350 Platinum,Pickup,20.0,1,53500.0,0
2009,Dodge,Durango SRT,SUV,13.0,1,36000.0,0
2012,Subaru,Ascent Touring 7-Passenger,SUV,20.0,0,35000.0,0
2004,Jeep,Magnum Base,SUV,18.0,0,21000.0,0
2004,Dodge,Corvette Base,Coupe,18.0,0,51000.0,1
2015,Nissan,Altima 2.5 SV,Sedan,27.0,0,24750.0,0
2022,Land,Rover Range Rover 3.0L Supercharged,SUV,22.0,1,104000.0,0
2011,Hyundai,Sorento SX,SUV,20.0,1,30000.0,0
2015,Ford,CX-9 Touring Plus,SUV,20.0,0,38000.0,0
2021,Hyundai,Kona EV SEL,SUV,120.0,0,38400.0,0
2008,Chevrolet,Silverado 1500 ZR2,Pickup,15.0,1,28000.0,0
2014,Nissan,300C Base,Sedan,20.0,0,35000.0,1
2010,Dodge,Ram 1500 Laramie Mega Cab,Pickup,15.0,1,50000.0,0
2020,Lexus,Highlander Limited,SUV,21.0,1,45945.0,0
2013,Toyota,4Runner Venture,SUV,17.0,0,35855.0,0
2023,Mercedes-Benz,G70 2.0T,Sedan,24.0,0,36000.0,0
2007,Audi,A3 2.0T Premium,Hatchback,22.0,1,26500.0,0
2007,Subaru,Impreza 2.0i,Sedan,24.0,0,18000.0,0
2015,Toyota,Supra A91 Edition,Coupe,25.0,1,49999.0,1
2020,Chrysler,300 Base,Sedan,19.0,0,28745.0,0
2023,Mazda,MX-5 Miata Club,Convertible,26.0,1,35000.0,0
2023,Honda,R8 5.2 V10 performance,Sedan,20.0,1,180000.0,0
2017,Toyota,S2000 CR,Coupe,20.0,0,35000.0,1
2016,Chrysler,Avenger SE,Sedan,21.0,0,22000.0,0
2022,Pontiac,Solstice GXP,Convertible,20.0,1,30000.0,1
2003,Volvo,V60 Cross Country T5,SUV,20.0,0,34000.0,0
2016,Jeep,Grand Wagoneer Series III,SUV,13.0,1,150000.0,0
2013,Mazda,MX-5 Miata RF Grand Touring,Convertible,29.0,1,30900.0,0
2007,Cadillac,XTS Premium,Sedan,18.0,1,55000.0,0
2016,Nissan,Leaf SL,Hatchback,124.0,1,29830.0,0
2023,Nissan,Xterra Pro-4X,SUV,18.0,1,39000.0,0
2020,Toyota,Durango GT,SUV,19.0,0,40000.0,0
2017,Lexus,LS 500 F Sport,Sedan,25.0,1,85000.0,0
2007,RAM,1500 Laramie,Pickup,15.0,1,40000.0,0
2023,Honda,Ridgeline RTL-E,Pickup,20.0,1,43300.0,0
2005,Mercedes-Benz,GL-Class GL 450,SUV,15.0,0,66000.0,0
2015,Chevrolet,Equinox 2LT,SUV,24.0,0,28790.0,0
2011,Subaru,Outback 2.5i Premium,SUV,22.0,1,24995.0,0
2008,Lexus,IS 300 Base,Sedan,21.0,0,33950.0,0
2011,Toyota,Highlander Base,SUV,18.0,0,29000.0,0
2000,Mitsubishi,Eclipse GS,Coupe,24.0,0,20500.0,0
2015,Lexus,RC 350 F Sport,Coupe,20.0,1,41900.0,0
2016,Ford,Mustang Base,Coupe,21.0,0,25000.0,0
2018,Land,Rover Discovery LSE,SUV,21.0,1,61900.0,0
2000,Subaru,Impreza WRX,Sedan,20.0,1,25000.0,1
2023,Kia,Optima LX,Sedan,28.0,0,24290.0,0
2017,Audi,Q8 3.0T Premium,SUV,21.0,1,64900.0,0
2019,Cadillac,AMG C 43 AMG C 43 4MATIC,Sedan,22.0,1,53900.0,0
2010,Chrysler,RX 330 Base,SUV,18.0,0,36000.0,0
2021,Toyota,FJ Cruiser Base,SUV,17.0,0,36000.0,0
2020,Toyota,Supra A91 Edition,Coupe,24.0,1,49990.0,1
2009,Mercedes-Benz,C-Class C 250 Luxury,Sedan,20.0,0,32000.0,0
2003,Volkswagen,Arnage R,Sedan,0.0,0,0.0,0
2017,FIAT,500 Sport,Hatchback,30.0,0,25000.0,0
2012,BMW,M3 CS,Coupe,14.0,1,68000.0,1
2003,INFINITI,G37 Sport,Sedan,20.0,0,30000.0,0
2015,BMW,440 i xDrive,Coupe,20.0,1,45000.0,0
2015,FIAT,500X Trekking Plus,SUV,25.0,0,25000.0,0
2000,Chevrolet,Silverado 1500 High Country,Pickup,15.0,0,30000.0,0
2002,Toyota,Camry Solara SLE,Coupe,22.0,0,25000.0,0
2006,Mercedes-Benz,C-Class C 300 4MATIC Sport,Sedan,20.0,1,35000.0,0
2019,Tesla,Model S 85D,Sedan,102.0,1,99999.0,0
2019,Lexus,ES 300h Base,Sedan,43.0,0,40000.0,0
2017,Volkswagen,Atlas 3.6L SEL Premium R-Line,SUV,20.0,1,49000.0,0
2017,Nissan,Pickup Truck XE,Pickup,20.0,0,25000.0,0
2022,Porsche,Corvette Stingray w/2LT,Coupe,20.0,1,60000.0,1
2020,Chevrolet,Silverado 2500 LTZ,Pickup,18.0,1,65000.0,0
2016,Audi,S4 Base,Sedan,24.0,0,49900.0,0
2002,Maserati,Quattroporte Base,Sedan,15.0,0,90000.0,1
1999,Ford,Mustang Boss 302,Coupe,26.0,1,25000.0,1
2012,Mazda,MX-5 Miata RF Grand Touring,Convertible,22.0,0,30600.0,1
2014,Mazda,CX-7 Sport,SUV,25.0,0,24000.0,0
2021,Kia,Forte LX,Sedan,31.0,0,18500.0,0
2003,Jaguar,XKR Base,Coupe,18.0,1,81000.0,1
2015,Mazda,CX-30 2.5 S Select Package,SUV,28.0,0,25000.0,0
2018,Lexus,Camry Hybrid XLE,Sedan,50.0,1,35000.0,0
2011,Ford,Mustang EcoBoost Premium,Coupe,20.0,1,30500.0,0
2016,Mercedes-Benz,C-Class C55 AMG Sport,Sedan,22.0,1,68000.0,0
2018,Mercedes-Benz,MDX Sport Hybrid 3.0L w/Technology Package,SUV,27.0,1,60000.0,0
2002,Pontiac,Solstice Base,Convertible,25.0,0,24000.0,0
2012,Toyota,Highlander Hybrid Limited,SUV,28.0,1,40735.0,0
2018,Nissan,QX60 Base,SUV,20.0,0,44900.0,0
2001,Toyota,Liberty Renegade,SUV,20.0,0,25000.0,0
2008,Audi,A5 2.0T Premium,Coupe,27.0,1,38500.0,0
2014,Ford,Bronco Raptor,SUV,15.0,1,50000.0,1
2022,Ford,Mustang Shelby GT500,Coupe,12.0,1,70000.0,1
2001,Chrysler,300 Touring,Sedan,20.0,0,30800.0,0
2002,Cadillac,Escalade ESV Base,SUV,12.0,1,55000.0,0
2022,Volkswagen,Passat 2.0T SE,Sedan,24.0,0,30690.0,0
2021,BMW,X6 sDrive35i,SUV,21.0,1,65300.0,0
2019,Ford,Encore Preferred,SUV,25.0,0,27000.0,0
2006,Chrysler,300 S,Sedan,20.0,0,29000.0,0
2024,BMW,X7 xDrive50i,SUV,20.0,1,85800.0,0
2021,Ferrari,Huracan Tecnica Coupe,Coupe,15.0,1,250000.0,1
2014,Mitsubishi,Lancer Sportback ES,Hatchback,24.0,0,19000.0,0
2019,Ford,Escape XLT,SUV,26.0,0,30000.0,0
2014,Ferrari,GTC4Lusso T,Coupe,15.0,1,300000.0,1
2019,Ford,Q5 S line Premium Plus,SUV,25.0,1,55000.0,0
